GEOID,HousingType,IncomeBucket,EnergyBurdenPercent
42101000901,RENTER 3-4 UNIT,$40k–$50k,3.11
42101000901,RENTER 5-9 UNIT,$40k–$50k,0.43
42101000901,RENTER 50+ UNIT,$40k–$50k,2.8
42101000901,OWNER 1 ATTACHED,$40k–$50k,1.06
42101000901,OWNER 5-9 UNIT,$40k–$50k,0.46
42101000901,OWNER 50+ UNIT,$40k–$50k,3.69
42101000901,RENTER 1 ATTACHED,$40k–$50k,0.8
42101000901,RENTER 10-19 UNIT,$40k–$50k,0.38
42101000901,RENTER 2 UNIT,$40k–$50k,0.1
42101000901,RENTER 20-49 UNIT,$40k–$50k,5.64
42101000901,RENTER 3-4 UNIT,$40k–$50k,2.85
42101000901,RENTER 5-9 UNIT,$40k–$50k,0.75
42101000901,RENTER 50+ UNIT,$40k–$50k,3.93
42101000902,OWNER 1 ATTACHED,$75k–$100k,0.34
42101000902,OWNER 1 DETACHED,$75k–$100k,0.98
42101000902,OWNER 5-9 UNIT,$75k–$100k,0.31
42101000902,OWNER 50+ UNIT,$75k–$100k,1.57
42101000902,RENTER 1 ATTACHED,$75k–$100k,2.56
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.31
42101000902,RENTER 2 UNIT,$75k–$100k,0.31
42101000902,RENTER 20-49 UNIT,$75k–$100k,0.34
42101000902,RENTER 3-4 UNIT,$75k–$100k,0.96
42101000902,RENTER 5-9 UNIT,$75k–$100k,1.2
42101000902,RENTER 50+ UNIT,$75k–$100k,1.01
42101000902,OWNER 1 ATTACHED,$75k–$100k,2.03
42101000902,OWNER 1 DETACHED,$75k–$100k,0.63
42101000902,OWNER 5-9 UNIT,$75k–$100k,1.14
42101000902,OWNER 50+ UNIT,$75k–$100k,1.66
42101000902,RENTER 1 ATTACHED,$75k–$100k,1.21
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.25
42101000902,RENTER 2 UNIT,$75k–$100k,0.38
42101000902,RENTER 20-49 UNIT,$75k–$100k,0.51
42101000902,RENTER 3-4 UNIT,$75k–$100k,1.11
42101000902,RENTER 5-9 UNIT,$75k–$100k,0.31
42101000902,RENTER 50+ UNIT,$75k–$100k,0.44
42101000902,OWNER 1 ATTACHED,$75k–$100k,10.14
42101000902,OWNER 1 DETACHED,$75k–$100k,3.39
42101000902,OWNER 10-19 UNIT,$75k–$100k,0.42
42101000902,OWNER 2 UNIT,$75k–$100k,21.15
42101000902,OWNER 5-9 UNIT,$75k–$100k,7.67
42101000902,OWNER 50+ UNIT,$75k–$100k,26.66
42101000902,RENTER 1 ATTACHED,$75k–$100k,2.85
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.34
42101000902,RENTER 2 UNIT,$75k–$100k,1.93
42101000902,RENTER 20-49 UNIT,$75k–$100k,1.17
42101000902,RENTER 3-4 UNIT,$75k–$100k,1.85
42101000902,RENTER 5-9 UNIT,$75k–$100k,1.33
42101000902,RENTER 50+ UNIT,$75k–$100k,3.53
42101000902,OWNER 1 ATTACHED,$75k–$100k,0.15
42101000902,OWNER 1 DETACHED,$75k–$100k,0.1
42101000902,OWNER 5-9 UNIT,$75k–$100k,9.87
42101000902,OWNER 50+ UNIT,$75k–$100k,0.21
42101000902,RENTER 1 ATTACHED,$75k–$100k,0.67
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.19
42101000902,RENTER 2 UNIT,$75k–$100k,0.37
42101000902,RENTER 20-49 UNIT,$75k–$100k,0.01
42101000902,RENTER 3-4 UNIT,$75k–$100k,0.12
42101000902,RENTER 5-9 UNIT,$75k–$100k,0.62
42101000902,RENTER 50+ UNIT,$75k–$100k,2.19
42101000902,OWNER 1 ATTACHED,$75k–$100k,0.51
42101000902,OWNER 1 DETACHED,$75k–$100k,0.15
42101000902,OWNER 50+ UNIT,$75k–$100k,0.81
42101000902,RENTER 1 ATTACHED,$75k–$100k,0.55
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.14
42101000902,RENTER 2 UNIT,$75k–$100k,0.28
42101000902,RENTER 20-49 UNIT,$75k–$100k,0.24
42101000902,RENTER 3-4 UNIT,$75k–$100k,0.27
42101000902,RENTER 5-9 UNIT,$75k–$100k,0.13
42101000902,RENTER 50+ UNIT,$75k–$100k,0.69
42101000902,OWNER 1 ATTACHED,$75k–$100k,0.61
42101000902,OWNER 1 DETACHED,$75k–$100k,0.07
42101000902,OWNER 50+ UNIT,$75k–$100k,0.52
42101000902,RENTER 1 ATTACHED,$75k–$100k,0.82
42101000902,RENTER 10-19 UNIT,$75k–$100k,0.18
42101000902,RENTER 2 UNIT,$75k–$100k,0.36
42101000902,RENTER 20-49 UNIT,$75k–$100k,0.42
42101000902,RENTER 3-4 UNIT,$75k–$100k,0.44
42101000902,RENTER 5-9 UNIT,$75k–$100k,0.12
42101000902,RENTER 50+ UNIT,$75k–$100k,0.45
42101001001,OWNER 1 ATTACHED,$100k–$150k,0.52
42101001001,OWNER 1 DETACHED,$100k–$150k,0
42101001001,OWNER 2 UNIT,$100k–$150k,9.03
42101001001,OWNER 20-49 UNIT,$100k–$150k,0
42101001001,OWNER 50+ UNIT,$100k–$150k,0.04
42101001001,RENTER 1 ATTACHED,$100k–$150k,0.76
42101001001,RENTER 2 UNIT,$100k–$150k,0.71
42101001001,RENTER 20-49 UNIT,$100k–$150k,0.72
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.73
42101001001,RENTER 5-9 UNIT,$100k–$150k,0.37
42101001001,RENTER 50+ UNIT,$100k–$150k,0.2
42101001001,OWNER 1 ATTACHED,$100k–$150k,3.51
42101001001,OWNER 1 DETACHED,$100k–$150k,0.7
42101001001,OWNER 2 UNIT,$100k–$150k,5.35
42101001001,OWNER 20-49 UNIT,$100k–$150k,0.1
42101001001,OWNER 50+ UNIT,$100k–$150k,0.94
42101001001,RENTER 1 ATTACHED,$100k–$150k,0.38
42101001001,RENTER 2 UNIT,$100k–$150k,0.07
42101001001,RENTER 20-49 UNIT,$100k–$150k,0.16
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.43
42101001001,RENTER 5-9 UNIT,$100k–$150k,0.4
42101001001,RENTER 50+ UNIT,$100k–$150k,0.47
42101001001,OWNER 1 ATTACHED,$100k–$150k,8.62
42101001001,OWNER 1 DETACHED,$100k–$150k,2.29
42101001001,OWNER 2 UNIT,$100k–$150k,1.31
42101001001,OWNER 20-49 UNIT,$100k–$150k,0.74
42101001001,OWNER 50+ UNIT,$100k–$150k,1.97
42101001001,RENTER 1 ATTACHED,$100k–$150k,6
42101001001,RENTER 2 UNIT,$100k–$150k,0.35
42101001001,RENTER 20-49 UNIT,$100k–$150k,0.96
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.07
42101001001,RENTER 50+ UNIT,$100k–$150k,9.34
42101001001,OWNER 1 ATTACHED,$100k–$150k,0.77
42101001001,OWNER 1 DETACHED,$100k–$150k,0.79
42101001001,OWNER 2 UNIT,$100k–$150k,0
42101001001,OWNER 50+ UNIT,$100k–$150k,1.05
42101001001,RENTER 1 ATTACHED,$100k–$150k,0.05
42101001001,RENTER 2 UNIT,$100k–$150k,0.18
42101001001,RENTER 20-49 UNIT,$100k–$150k,0
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.61
42101001001,RENTER 5-9 UNIT,$100k–$150k,0.35
42101001001,RENTER 50+ UNIT,$100k–$150k,0.73
42101001001,OWNER 1 ATTACHED,$100k–$150k,0.9
42101001001,OWNER 1 DETACHED,$100k–$150k,0.12
42101001001,OWNER 20-49 UNIT,$100k–$150k,0.02
42101001001,OWNER 50+ UNIT,$100k–$150k,1.6
42101001001,RENTER 1 ATTACHED,$100k–$150k,0.21
42101001001,RENTER 2 UNIT,$100k–$150k,0.06
42101001001,RENTER 20-49 UNIT,$100k–$150k,0.01
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.26
42101001001,RENTER 5-9 UNIT,$100k–$150k,0.25
42101001001,RENTER 50+ UNIT,$100k–$150k,0.38
42101001001,OWNER 1 ATTACHED,$100k–$150k,2.46
42101001001,OWNER 1 DETACHED,$100k–$150k,0.19
42101001001,OWNER 2 UNIT,$100k–$150k,1.25
42101001001,OWNER 20-49 UNIT,$100k–$150k,0.04
42101001001,OWNER 50+ UNIT,$100k–$150k,1.5
42101001001,RENTER 1 ATTACHED,$100k–$150k,0.27
42101001001,RENTER 2 UNIT,$100k–$150k,0.1
42101001001,RENTER 20-49 UNIT,$100k–$150k,0.09
42101001001,RENTER 3-4 UNIT,$100k–$150k,0.14
42101001001,RENTER 5-9 UNIT,$100k–$150k,0.48
42101001001,RENTER 50+ UNIT,$100k–$150k,0.36
42101001002,OWNER 1 ATTACHED,$100k–$150k,0.99
42101001002,OWNER 1 DETACHED,$100k–$150k,1.99
42101001002,OWNER 10-19 UNIT,$100k–$150k,0
42101001002,OWNER 3-4 UNIT,$100k–$150k,0.21
42101001002,OWNER 5-9 UNIT,$100k–$150k,1.24
42101001002,OWNER 50+ UNIT,$100k–$150k,0
42101001002,RENTER 1 ATTACHED,$100k–$150k,0
42101001002,RENTER 10-19 UNIT,$100k–$150k,0.01
42101001002,RENTER 20-49 UNIT,$100k–$150k,0.09
42101001002,RENTER 3-4 UNIT,$100k–$150k,0.38
42101001002,RENTER 5-9 UNIT,$100k–$150k,0.2
42101001002,RENTER 50+ UNIT,$100k–$150k,0.49
42101001002,OWNER 1 ATTACHED,$100k–$150k,1.94
42101001002,OWNER 1 DETACHED,$100k–$150k,1.59
42101001002,OWNER 10-19 UNIT,$100k–$150k,2.61
42101001002,OWNER 20-49 UNIT,$100k–$150k,3.85
42101001002,OWNER 3-4 UNIT,$100k–$150k,3.47
42101001002,OWNER 5-9 UNIT,$100k–$150k,1.37
42101001002,OWNER 50+ UNIT,$100k–$150k,0.85
42101001002,RENTER 1 ATTACHED,$100k–$150k,0.73
42101001002,RENTER 10-19 UNIT,$100k–$150k,0.02
42101001002,RENTER 20-49 UNIT,$100k–$150k,1.38
42101001002,RENTER 3-4 UNIT,$100k–$150k,0.74
42101001002,RENTER 5-9 UNIT,$100k–$150k,0.47
42101001002,RENTER 50+ UNIT,$100k–$150k,0.13
42101001002,OWNER 1 ATTACHED,$100k–$150k,2.72
42101001002,OWNER 1 DETACHED,$100k–$150k,1.38
42101001002,OWNER 10-19 UNIT,$100k–$150k,8.42
42101001002,OWNER 20-49 UNIT,$100k–$150k,10.34
42101001002,OWNER 3-4 UNIT,$100k–$150k,2.18
42101001002,OWNER 5-9 UNIT,$100k–$150k,7.97
42101001002,OWNER 50+ UNIT,$100k–$150k,5.74
42101001002,RENTER 1 ATTACHED,$100k–$150k,1.21
42101001002,RENTER 20-49 UNIT,$100k–$150k,2.73
42101001002,RENTER 3-4 UNIT,$100k–$150k,1.12
42101001002,RENTER 5-9 UNIT,$100k–$150k,1.58
42101001002,RENTER 50+ UNIT,$100k–$150k,2.79
42101001002,OWNER 1 ATTACHED,$100k–$150k,0.12
42101001002,OWNER 1 DETACHED,$100k–$150k,0.57
42101001002,OWNER 10-19 UNIT,$100k–$150k,0.04
42101001002,OWNER 3-4 UNIT,$100k–$150k,0.67
42101001002,OWNER 5-9 UNIT,$100k–$150k,3.27
42101001002,OWNER 50+ UNIT,$100k–$150k,0.46
42101001002,RENTER 1 ATTACHED,$100k–$150k,0.19
42101001002,RENTER 20-49 UNIT,$100k–$150k,0.49
42101001002,RENTER 3-4 UNIT,$100k–$150k,0.01
42101001002,RENTER 5-9 UNIT,$100k–$150k,0.66
42101001002,RENTER 50+ UNIT,$100k–$150k,0.47
42101001002,OWNER 1 ATTACHED,$100k–$150k,0.91
42101001002,OWNER 1 DETACHED,$100k–$150k,0.25
42101001002,OWNER 10-19 UNIT,$100k–$150k,1.05
42101001002,OWNER 3-4 UNIT,$100k–$150k,0.14
42101001002,OWNER 5-9 UNIT,$100k–$150k,0.55
42101001002,OWNER 50+ UNIT,$100k–$150k,0.36
42101001002,RENTER 1 ATTACHED,$100k–$150k,0.55
42101001002,RENTER 10-19 UNIT,$100k–$150k,0
42101001002,RENTER 20-49 UNIT,$100k–$150k,0.16
42101001002,RENTER 3-4 UNIT,$100k–$150k,0.44
42101001002,RENTER 5-9 UNIT,$100k–$150k,0.37
42101001002,RENTER 50+ UNIT,$100k–$150k,0.37
42101001002,OWNER 1 ATTACHED,$100k–$150k,0.53
42101001002,OWNER 1 DETACHED,$100k–$150k,0.32
42101001002,OWNER 10-19 UNIT,$100k–$150k,0.51
42101001002,OWNER 3-4 UNIT,$100k–$150k,0.23
42101001002,OWNER 5-9 UNIT,$100k–$150k,0.89
42101001002,OWNER 50+ UNIT,$100k–$150k,0.79
42101001002,RENTER 1 ATTACHED,$100k–$150k,1.09
42101001002,RENTER 20-49 UNIT,$100k–$150k,0.21
42101001002,RENTER 3-4 UNIT,$100k–$150k,0.69
42101001002,RENTER 5-9 UNIT,$100k–$150k,0.77
42101001002,RENTER 50+ UNIT,$100k–$150k,0.48
42101001101,OWNER 1 ATTACHED,$50k–$60k,50.71
42101001101,OWNER 1 DETACHED,$50k–$60k,0
42101001101,OWNER 3-4 UNIT,$50k–$60k,5.91
42101001101,OWNER 50+ UNIT,$50k–$60k,4.85
42101001101,RENTER 1 ATTACHED,$50k–$60k,15.6
42101001101,RENTER 1 DETACHED,$50k–$60k,0.88
42101001101,RENTER 10-19 UNIT,$50k–$60k,1.44
42101001101,RENTER 2 UNIT,$50k–$60k,2.05
42101001101,RENTER 20-49 UNIT,$50k–$60k,1.67
42101001101,RENTER 3-4 UNIT,$50k–$60k,15.44
42101001101,RENTER 5-9 UNIT,$50k–$60k,2.7
42101001101,RENTER 50+ UNIT,$50k–$60k,0.73
42101001101,OWNER 1 ATTACHED,$50k–$60k,12.51
42101001101,OWNER 1 DETACHED,$50k–$60k,1.2
42101001101,OWNER 10-19 UNIT,$50k–$60k,6.57
42101001101,OWNER 2 UNIT,$50k–$60k,0.63
42101001101,OWNER 3-4 UNIT,$50k–$60k,17.59
42101001101,OWNER 5-9 UNIT,$50k–$60k,0.27
42101001101,OWNER 50+ UNIT,$50k–$60k,8.76
42101001101,RENTER 1 ATTACHED,$50k–$60k,1.76
42101001101,RENTER 1 DETACHED,$50k–$60k,0.84
42101001101,RENTER 10-19 UNIT,$50k–$60k,0.42
42101001101,RENTER 2 UNIT,$50k–$60k,1.8
42101001101,RENTER 20-49 UNIT,$50k–$60k,0.86
42101001101,RENTER 3-4 UNIT,$50k–$60k,2.52
42101001101,RENTER 5-9 UNIT,$50k–$60k,0.79
42101001101,RENTER 50+ UNIT,$50k–$60k,2.61
42101001101,OWNER 1 ATTACHED,$50k–$60k,13
42101001101,OWNER 1 DETACHED,$50k–$60k,8.72
42101001101,OWNER 10-19 UNIT,$50k–$60k,36.21
42101001101,OWNER 2 UNIT,$50k–$60k,2.64
42101001101,OWNER 3-4 UNIT,$50k–$60k,15.05
42101001101,OWNER 5-9 UNIT,$50k–$60k,1.51
42101001101,OWNER 50+ UNIT,$50k–$60k,62.43
42101001101,RENTER 1 ATTACHED,$50k–$60k,9.74
42101001101,RENTER 1 DETACHED,$50k–$60k,2.29
42101001101,RENTER 10-19 UNIT,$50k–$60k,1.73
42101001101,RENTER 2 UNIT,$50k–$60k,1.83
42101001101,RENTER 20-49 UNIT,$50k–$60k,2.07
42101001101,RENTER 3-4 UNIT,$50k–$60k,2.78
42101001101,RENTER 5-9 UNIT,$50k–$60k,1.22
42101001101,RENTER 50+ UNIT,$50k–$60k,3.96
42101001101,OWNER 1 ATTACHED,$50k–$60k,0.11
42101001101,OWNER 1 DETACHED,$50k–$60k,0.03
42101001101,OWNER 50+ UNIT,$50k–$60k,0.01
42101001101,RENTER 1 ATTACHED,$50k–$60k,5.5
42101001101,RENTER 1 DETACHED,$50k–$60k,3.48
42101001101,RENTER 10-19 UNIT,$50k–$60k,2.45
42101001101,RENTER 2 UNIT,$50k–$60k,3.43
42101001101,RENTER 20-49 UNIT,$50k–$60k,0.41
42101001101,RENTER 3-4 UNIT,$50k–$60k,4.82
42101001101,RENTER 5-9 UNIT,$50k–$60k,4.06
42101001101,RENTER 50+ UNIT,$50k–$60k,2.92
42101001101,OWNER 1 ATTACHED,$50k–$60k,1.02
42101001101,OWNER 1 DETACHED,$50k–$60k,0.45
42101001101,OWNER 10-19 UNIT,$50k–$60k,0.87
42101001101,OWNER 3-4 UNIT,$50k–$60k,0.96
42101001101,OWNER 5-9 UNIT,$50k–$60k,0.6
42101001101,OWNER 50+ UNIT,$50k–$60k,2.76
42101001101,RENTER 1 ATTACHED,$50k–$60k,4.23
42101001101,RENTER 1 DETACHED,$50k–$60k,1.28
42101001101,RENTER 10-19 UNIT,$50k–$60k,1.12
42101001101,RENTER 2 UNIT,$50k–$60k,1.3
42101001101,RENTER 20-49 UNIT,$50k–$60k,0.39
42101001101,RENTER 3-4 UNIT,$50k–$60k,7.62
42101001101,RENTER 5-9 UNIT,$50k–$60k,0.66
42101001101,RENTER 50+ UNIT,$50k–$60k,2.52
42101001101,OWNER 1 ATTACHED,$50k–$60k,1.43
42101001101,OWNER 1 DETACHED,$50k–$60k,1.36
42101001101,OWNER 10-19 UNIT,$50k–$60k,1.42
42101001101,OWNER 3-4 UNIT,$50k–$60k,1.56
42101001101,OWNER 5-9 UNIT,$50k–$60k,0.98
42101001101,OWNER 50+ UNIT,$50k–$60k,4.5
42101001101,RENTER 1 ATTACHED,$50k–$60k,2.78
42101001101,RENTER 1 DETACHED,$50k–$60k,0
42101001101,RENTER 10-19 UNIT,$50k–$60k,1.34
42101001101,RENTER 2 UNIT,$50k–$60k,1.4
42101001101,RENTER 20-49 UNIT,$50k–$60k,0.89
42101001101,RENTER 3-4 UNIT,$50k–$60k,6.15
42101001101,RENTER 5-9 UNIT,$50k–$60k,1.38
42101001101,RENTER 50+ UNIT,$50k–$60k,3.21
42101001102,OWNER 1 ATTACHED,$100k–$150k,0.11
42101001102,OWNER 1 DETACHED,$100k–$150k,0.36
42101001102,OWNER 20-49 UNIT,$100k–$150k,0.79
42101001102,OWNER 3-4 UNIT,$100k–$150k,2.91
42101001102,OWNER 5-9 UNIT,$100k–$150k,0.48
42101001102,OWNER 50+ UNIT,$100k–$150k,0.01
42101001102,RENTER 1 ATTACHED,$100k–$150k,0.26
42101001102,RENTER 10-19 UNIT,$100k–$150k,0.32
42101001102,RENTER 2 UNIT,$100k–$150k,0.07
42101001102,RENTER 20-49 UNIT,$100k–$150k,0.51
42101001102,RENTER 3-4 UNIT,$100k–$150k,1.91
42101001102,RENTER 5-9 UNIT,$100k–$150k,2.9
42101001102,RENTER 50+ UNIT,$100k–$150k,0.45
42101001102,OWNER 1 ATTACHED,$100k–$150k,5.6
42101001102,OWNER 1 DETACHED,$100k–$150k,0.15
42101001102,OWNER 10-19 UNIT,$100k–$150k,0.3
42101001102,OWNER 20-49 UNIT,$100k–$150k,2.13
42101001102,OWNER 3-4 UNIT,$100k–$150k,1.58
42101001102,OWNER 5-9 UNIT,$100k–$150k,1.45
42101001102,OWNER 50+ UNIT,$100k–$150k,0.96
42101001102,RENTER 1 ATTACHED,$100k–$150k,1.67
42101001102,RENTER 1 DETACHED,$100k–$150k,0.56
42101001102,RENTER 10-19 UNIT,$100k–$150k,0.75
42101001102,RENTER 2 UNIT,$100k–$150k,0.58
42101001102,RENTER 20-49 UNIT,$100k–$150k,0.74
42101001102,RENTER 5-9 UNIT,$100k–$150k,2.17
42101001102,RENTER 50+ UNIT,$100k–$150k,2.71
42101001102,OWNER 1 ATTACHED,$100k–$150k,15.98
42101001102,OWNER 1 DETACHED,$100k–$150k,0.83
42101001102,OWNER 10-19 UNIT,$100k–$150k,13.74
42101001102,OWNER 20-49 UNIT,$100k–$150k,6.77
42101001102,OWNER 3-4 UNIT,$100k–$150k,4.84
42101001102,OWNER 5-9 UNIT,$100k–$150k,15.12
42101001102,OWNER 50+ UNIT,$100k–$150k,31.19
42101001102,OWNER MOBILE_TRAILER,$100k–$150k,19.54
42101001102,RENTER 1 ATTACHED,$100k–$150k,1.47
42101001102,RENTER 1 DETACHED,$100k–$150k,0.49
42101001102,RENTER 10-19 UNIT,$100k–$150k,1.57
42101001102,RENTER 2 UNIT,$100k–$150k,1.01
42101001102,RENTER 20-49 UNIT,$100k–$150k,1.06
42101001102,RENTER 3-4 UNIT,$100k–$150k,0.86
42101001102,RENTER 5-9 UNIT,$100k–$150k,3.04
42101001102,RENTER 50+ UNIT,$100k–$150k,0.9
42101001102,OWNER 1 ATTACHED,$100k–$150k,0.23
42101001102,OWNER 1 DETACHED,$100k–$150k,0.04
42101001102,OWNER 10-19 UNIT,$100k–$150k,0.16
42101001102,OWNER 20-49 UNIT,$100k–$150k,0.03
42101001102,OWNER 3-4 UNIT,$100k–$150k,0.77
42101001102,OWNER 5-9 UNIT,$100k–$150k,8.65
42101001102,OWNER 50+ UNIT,$100k–$150k,0.39
42101001102,RENTER 1 ATTACHED,$100k–$150k,0.43
42101001102,RENTER 1 DETACHED,$100k–$150k,1.53
42101001102,RENTER 10-19 UNIT,$100k–$150k,0.28
42101001102,RENTER 2 UNIT,$100k–$150k,0.32
42101001102,RENTER 3-4 UNIT,$100k–$150k,0.13
42101001102,RENTER 5-9 UNIT,$100k–$150k,1.23
42101001102,RENTER 50+ UNIT,$100k–$150k,0.54
42101001102,OWNER 1 ATTACHED,$100k–$150k,2.59
42101001102,OWNER 10-19 UNIT,$100k–$150k,2.45
42101001102,OWNER 20-49 UNIT,$100k–$150k,0.76
42101001102,OWNER 3-4 UNIT,$100k–$150k,0.59
42101001102,OWNER 5-9 UNIT,$100k–$150k,1.76
42101001102,OWNER 50+ UNIT,$100k–$150k,2.86
42101001102,RENTER 1 ATTACHED,$100k–$150k,1.37
42101001102,RENTER 10-19 UNIT,$100k–$150k,0.94
42101001102,RENTER 2 UNIT,$100k–$150k,0.61
42101001102,RENTER 20-49 UNIT,$100k–$150k,0.33
42101001102,RENTER 3-4 UNIT,$100k–$150k,2.87
42101001102,RENTER 5-9 UNIT,$100k–$150k,3.24
42101001102,RENTER 50+ UNIT,$100k–$150k,1.12
42101001102,OWNER 1 ATTACHED,$100k–$150k,2.06
42101001102,OWNER 10-19 UNIT,$100k–$150k,1.41
42101001102,OWNER 20-49 UNIT,$100k–$150k,0.94
42101001102,OWNER 3-4 UNIT,$100k–$150k,0.96
42101001102,OWNER 5-9 UNIT,$100k–$150k,2.86
42101001102,OWNER 50+ UNIT,$100k–$150k,0.91
42101001102,RENTER 1 ATTACHED,$100k–$150k,0.66
42101001102,RENTER 1 DETACHED,$100k–$150k,3.12
42101001102,RENTER 10-19 UNIT,$100k–$150k,0.4
42101001102,RENTER 2 UNIT,$100k–$150k,0.7
42101001102,RENTER 20-49 UNIT,$100k–$150k,0.73
42101001102,RENTER 3-4 UNIT,$100k–$150k,2.97
42101001102,RENTER 5-9 UNIT,$100k–$150k,5.52
42101001102,RENTER 50+ UNIT,$100k–$150k,1.51
42101001201,OWNER 1 ATTACHED,$100k–$150k,2.02
42101001201,OWNER 1 DETACHED,$100k–$150k,1.27
42101001201,OWNER 3-4 UNIT,$100k–$150k,1.23
42101001201,OWNER 5-9 UNIT,$100k–$150k,0.27
42101001201,RENTER 1 ATTACHED,$100k–$150k,5.19
42101001201,RENTER 1 DETACHED,$100k–$150k,1.38
42101001201,RENTER 10-19 UNIT,$100k–$150k,0.95
42101001201,RENTER 2 UNIT,$100k–$150k,0.16
42101001201,RENTER 20-49 UNIT,$100k–$150k,0.28
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.3
42101001201,RENTER 5-9 UNIT,$100k–$150k,3.03
42101001201,RENTER 50+ UNIT,$100k–$150k,2.65
42101001201,OWNER 1 ATTACHED,$100k–$150k,1.75
42101001201,OWNER 1 DETACHED,$100k–$150k,0.2
42101001201,OWNER 2 UNIT,$100k–$150k,27.41
42101001201,OWNER 3-4 UNIT,$100k–$150k,1.9
42101001201,OWNER 5-9 UNIT,$100k–$150k,4.49
42101001201,RENTER 1 ATTACHED,$100k–$150k,2.38
42101001201,RENTER 1 DETACHED,$100k–$150k,1.6
42101001201,RENTER 10-19 UNIT,$100k–$150k,0.97
42101001201,RENTER 2 UNIT,$100k–$150k,1.24
42101001201,RENTER 20-49 UNIT,$100k–$150k,1.47
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.46
42101001201,RENTER 5-9 UNIT,$100k–$150k,2.75
42101001201,RENTER 50+ UNIT,$100k–$150k,1.03
42101001201,OWNER 1 ATTACHED,$100k–$150k,20.78
42101001201,OWNER 1 DETACHED,$100k–$150k,0.53
42101001201,OWNER 2 UNIT,$100k–$150k,110.64
42101001201,OWNER 3-4 UNIT,$100k–$150k,4.6
42101001201,OWNER 5-9 UNIT,$100k–$150k,26.79
42101001201,RENTER 1 ATTACHED,$100k–$150k,4.71
42101001201,RENTER 10-19 UNIT,$100k–$150k,1.19
42101001201,RENTER 2 UNIT,$100k–$150k,1.73
42101001201,RENTER 20-49 UNIT,$100k–$150k,2.02
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.51
42101001201,RENTER 5-9 UNIT,$100k–$150k,7.42
42101001201,RENTER 50+ UNIT,$100k–$150k,3.23
42101001201,OWNER 1 ATTACHED,$100k–$150k,0.45
42101001201,OWNER 1 DETACHED,$100k–$150k,0.88
42101001201,OWNER 3-4 UNIT,$100k–$150k,0.56
42101001201,OWNER 5-9 UNIT,$100k–$150k,6.33
42101001201,RENTER 1 ATTACHED,$100k–$150k,0.58
42101001201,RENTER 1 DETACHED,$100k–$150k,2.12
42101001201,RENTER 10-19 UNIT,$100k–$150k,1.18
42101001201,RENTER 2 UNIT,$100k–$150k,0.45
42101001201,RENTER 20-49 UNIT,$100k–$150k,0.42
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.05
42101001201,RENTER 5-9 UNIT,$100k–$150k,1.27
42101001201,RENTER 50+ UNIT,$100k–$150k,0.23
42101001201,OWNER 1 ATTACHED,$100k–$150k,0.9
42101001201,OWNER 1 DETACHED,$100k–$150k,0.22
42101001201,OWNER 3-4 UNIT,$100k–$150k,0.09
42101001201,OWNER 5-9 UNIT,$100k–$150k,1.52
42101001201,RENTER 1 ATTACHED,$100k–$150k,1.08
42101001201,RENTER 1 DETACHED,$100k–$150k,2.51
42101001201,RENTER 10-19 UNIT,$100k–$150k,0.29
42101001201,RENTER 2 UNIT,$100k–$150k,0.21
42101001201,RENTER 20-49 UNIT,$100k–$150k,0.08
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.15
42101001201,RENTER 5-9 UNIT,$100k–$150k,1.14
42101001201,RENTER 50+ UNIT,$100k–$150k,0.16
42101001201,OWNER 1 ATTACHED,$100k–$150k,1.04
42101001201,OWNER 1 DETACHED,$100k–$150k,0.11
42101001201,OWNER 2 UNIT,$100k–$150k,5.65
42101001201,OWNER 3-4 UNIT,$100k–$150k,0.52
42101001201,OWNER 5-9 UNIT,$100k–$150k,2.48
42101001201,RENTER 1 ATTACHED,$100k–$150k,3.24
42101001201,RENTER 1 DETACHED,$100k–$150k,4.1
42101001201,RENTER 10-19 UNIT,$100k–$150k,0.25
42101001201,RENTER 2 UNIT,$100k–$150k,0.33
42101001201,RENTER 20-49 UNIT,$100k–$150k,0.21
42101001201,RENTER 3-4 UNIT,$100k–$150k,0.28
42101001201,RENTER 5-9 UNIT,$100k–$150k,3.43
42101001201,RENTER 50+ UNIT,$100k–$150k,0.26
42101001400,OWNER 1 ATTACHED,$75k–$100k,0.8
42101001400,OWNER 1 DETACHED,$75k–$100k,1.49
42101001400,RENTER 1 ATTACHED,$75k–$100k,3.66
42101001400,RENTER 1 DETACHED,$75k–$100k,0.62
42101001400,RENTER 10-19 UNIT,$75k–$100k,0.11
42101001400,RENTER 2 UNIT,$75k–$100k,0.49
